Date,Symbol,Open,High,Low,Close,Volume,AdjustedClose,Returns,RollingAverage,RollingStd,ZscoreStatic,ZscoreRolling,PositionsStatic,PNLstatic,CumPNLstatic,RealPNLstatic,CumRealPNLstatic,PositionsStaticHold,PNLstaticHold,CumPNLstaticHold,RealPNLstaticHold,CumRealPNLstaticHold,PositionsRoll,PNLroll,CumPNLroll,RealPNLroll,CumRealPNLroll,PositionsRollHold,PNLrollHold,CumPNLrollHold,RealPNLrollHold,CumRealPNLrollHold
3/27/2007 12:00:00 AM,GOOG,463.55,465.23,460.34,463.62,3741200,463.62,-0.00296774193548386,474.1646,8.01973872457989,-0.0366450011896318,1.49537290575862,0,0,0,0,0,0,0,0,0,0,1,-0.00296774193548386,2.83943105465046,-0.00296774193548386,0.872583981491326,1,-0.00296774193548386,1.81015714006042,-0.00306774193548386,1.41360803288423
3/28/2007 12:00:00 AM,GOOG,461.87,465.44,460.15,461.88,4591600,461.88,-0.00375307363789312,474.0195,8.31819495854845,-0.0489946521490122,1.15782330757978,0,0,0,0,0,0,0,0,0,0,1,-0.00375307363789312,2.83567798101257,-0.00375307363789312,0.868830907853433,1,-0.00375307363789312,1.80640406642253,-0.00385307363789312,1.40975495924634
3/29/2007 12:00:00 AM,GOOG,464.55,466,455,460.92,3988500,460.92,-0.00207846193816571,473.9537,8.47794989804045,-0.0558082526783253,0.94792964061482,0,0,0,0,0,0,0,0,0,0,0,0,2.83567798101257,-0.00207846193816571,0.866752445915268,1,-0.00207846193816571,1.80432560448436,-0.00217846193816571,1.40757649730818
3/30/2007 12:00:00 AM,GOOG,462.1,463.4,456.14,458.16,3380200,458.16,-0.00598802395209579,473.8362,7.85649438027982,-0.075397354200101,0.547636107371175,0,0,0,0,0,0,0,0,0,0,0,0,2.83567798101257,0,0.866752445915268,1,-0.00598802395209579,1.79833758053227,-0.00608802395209579,1.40148847335608
4/2/2007 12:00:00 AM,GOOG,457.76,458.53,452.12,458.53,3448500,458.53,0.000807578138641408,473.7035,7.3001133913328,-0.0727712789960952,0.51964946250068,0,0,0,0,0,0,0,0,0,0,0,0,2.83567798101257,0,0.866752445915268,1,0.000807578138641408,1.79914515867091,0.000707578138641408,1.40219605149472
4/3/2007 12:00:00 AM,GOOG,464.05,474.25,464,472.6,6501800,472.6,0.0306850151571327,473.66,8.31107434945117,0.0270905537616531,2.05881926698563,0,0,0,0,0,0,0,0,0,0,1,0.0306850151571327,2.8663629961697,0,0.866752445915268,1,0.0306850151571327,1.82983017382804,0.0305850151571327,1.43278106665185
4/4/2007 12:00:00 AM,GOOG,472.14,473,469.58,471.02,3778800,471.02,-0.00334320778671189,473.6445,9.0080873605187,0.0158765028904913,1.63874964897654,0,0,0,0,0,0,0,0,0,0,1,-0.00334320778671189,2.86301978838299,-0.00334320778671189,0.863409238128556,1,-0.00334320778671189,1.82648696604133,-0.00344320778671189,1.42933785886514
4/5/2007 12:00:00 AM,GOOG,471.3,472.09,469.62,471.51,2715800,471.51,0.0010402955288523,473.6096,9.61886845024703,0.0193542781606617,1.4983571170089,0,0,0,0,0,0,0,0,0,0,1,0.0010402955288523,2.86406008391184,0.0010402955288523,0.864449533657408,1,0.0010402955288523,1.82752726157018,0.000940295528852297,1.43027815439399
4/9/2007 12:00:00 AM,GOOG,472.98,473,465.59,468.21,3062100,468.21,-0.00699879111789784,473.5654,9.87466348527219,-0.00406747365885281,1.04813698364879,0,0,0,0,0,0,0,0,0,0,1,-0.00699879111789784,2.85706129279395,-0.00699879111789784,0.85745074253951,1,-0.00699879111789784,1.82052847045228,-0.00709879111789784,1.4231793632761
4/10/2007 12:00:00 AM,GOOG,467.09,470.79,465.16,466.5,2979300,466.5,-0.00365220734285893,473.4949,10.0282363853271,-0.016204199601692,0.80298266719979,0,0,0,0,0,0,0,0,0,0,0,0,2.85706129279395,-0.00365220734285893,0.853798535196651,1,-0.00365220734285893,1.81687626310942,-0.00375220734285893,1.41942715593324
4/11/2007 12:00:00 AM,GOOG,466.06,469.4,462.61,464.53,3812000,464.53,-0.00422293676312975,473.3299,9.42262108746264,-0.0301862756878871,0.531433871055551,0,0,0,0,0,0,0,0,0,0,0,0,2.85706129279395,0,0.853798535196651,1,-0.00422293676312975,1.81265332634629,-0.00432293676312975,1.41510421917011
4/12/2007 12:00:00 AM,GOOG,464,468,462.24,467.39,2707900,467.39,0.00615676059673221,473.1108,9.16877113960896,-0.00988742411097453,0.752336370378001,0,0,0,0,0,0,0,0,0,0,0,0,2.85706129279395,0,0.853798535196651,1,0.00615676059673221,1.81881008694303,0.00605676059673221,1.42116097976684
4/13/2007 12:00:00 AM,GOOG,468.45,468.77,463.36,466.29,2794800,466.29,-0.00235349493998581,472.8544,8.60272300832097,-0.0176946747174791,0.557149171880111,0,0,0,0,0,0,0,0,0,0,0,0,2.85706129279395,0,0.853798535196651,1,-0.00235349493998581,1.81645659200304,-0.00245349493998581,1.41870748482685
4/16/2007 12:00:00 AM,GOOG,468.46,476.99,468.15,474.27,5077900,474.27,0.0171138132921572,472.6381,7.56423760377186,0.0389433796824373,1.46769583156194,0,0,0,0,0,0,0,0,0,0,1,0.0171138132921572,2.8741751060861,0,0.853798535196651,1,0.0171138132921572,1.8335704052952,0.0170138132921572,1.43572129811901
4/17/2007 12:00:00 AM,GOOG,473.8,476.39,471.6,472.8,3210100,472.8,-0.00309950028464792,472.3782,6.85642401424806,0.0285100538719266,1.21834647079016,0,0,0,0,0,0,0,0,0,0,1,-0.00309950028464792,2.87107560580145,-0.00309950028464792,0.850699034912003,1,-0.00309950028464792,1.83047090501055,-0.00319950028464792,1.43252179783436
4/18/2007 12:00:00 AM,GOOG,471.26,479.9,469.53,476.01,5670500,476.01,0.0067893401015228,472.1878,5.67702488799785,0.0512930306418177,1.76624203659889,0,0,0,0,0,0,0,0,0,0,1,0.0067893401015228,2.87786494590298,0.0067893401015228,0.857488375013526,1,0.0067893401015228,1.83726024511207,0.0066893401015228,1.43921113793589
4/19/2007 12:00:00 AM,GOOG,474.5,481.95,469.59,471.65,11009600,471.65,-0.00915947143967567,471.8078,5.3512247491382,0.0203479282378531,0.917920706057251,0,0,0,0,0,0,0,0,0,0,0,0,2.87786494590298,-0.00915947143967567,0.84832890357385,1,-0.00915947143967567,1.8281007736724,-0.00925947143967567,1.42995166649621
4/20/2007 12:00:00 AM,GOOG,490.52,492.5,482.02,482.48,12161500,482.48,0.0229619421180961,471.5525,6.27830936009471,0.097213859209169,2.3445802294422,0,0,0,0,0,0,0,0,0,0,1,0.0229619421180961,2.90082688802107,0,0.84832890357385,1,0.0229619421180961,1.85106271579049,0.0228619421180961,1.45281360861431
4/23/2007 12:00:00 AM,GOOG,480.1,485,478.26,479.08,5674600,479.08,-0.00704692422483841,471.2933,6.59754968470149,0.0730823573345175,1.58505816549574,0,0,0,0,0,0,0,0,0,0,1,-0.00704692422483841,2.89377996379624,-0.00704692422483841,0.841281979349012,1,-0.00704692422483841,1.84401579156565,-0.00714692422483841,1.44566668438947
4/24/2007 12:00:00 AM,GOOG,478.61,479.98,475.55,477.53,3694700,477.53,-0.00323536778826086,471.2211,6.8264060822662,0.062081231479897,1.21308341464077,0,0,0,0,0,0,0,0,0,0,1,-0.00323536778826086,2.89054459600797,-0.00323536778826086,0.838046611560751,1,-0.00323536778826086,1.84078042377739,-0.00333536778826086,1.44233131660121
4/25/2007 12:00:00 AM,GOOG,480,481.37,476.11,477.99,3966800,477.99,0.000963290264486077,471.106,6.95773395884789,0.0653460817335265,1.15303345132909,0,0,0,0,0,0,0,0,0,0,1,0.000963290264486077,2.89150788627246,0.000963290264486077,0.839009901825237,1,0.000963290264486077,1.84174371404188,0.000863290264486077,1.44319460686569
4/26/2007 12:00:00 AM,GOOG,478.1,484.45,477.11,481.18,4124900,481.18,0.00667377978618799,471.0713,7.11366059812131,0.0879871084923905,1.4405382234157,0,0,0,0,0,0,0,0,0,0,1,0.00667377978618799,2.89818166605865,0.00667377978618799,0.845683681611425,1,0.00667377978618799,1.84841749382807,0.00657377978618799,1.44976838665188
4/27/2007 12:00:00 AM,GOOG,480.07,482.4,478.33,479.01,2925700,479.01,-0.00450974687227236,471.0133,6.92103057430945,0.0725855322959218,1.03640634483335,0,0,0,0,0,0,0,0,0,0,1,-0.00450974687227236,2.89367191918638,-0.00450974687227236,0.841173934739153,1,-0.00450974687227236,1.8439077469558,-0.00460974687227236,1.44515863977961
4/30/2007 12:00:00 AM,GOOG,479.15,481.35,471.38,471.38,3641200,471.38,-0.0159286862487213,470.9191,6.1324105331728,0.0184316030889839,-0.182310038434712,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,-0.0159286862487213,0.825245248490431,1,-0.0159286862487213,1.82797906070707,-0.0160286862487213,1.42912995353089
5/1/2007 12:00:00 AM,GOOG,472.19,472.81,464.17,469,3658200,469,-0.00504900504900504,470.7606,5.26244217370404,0.00153955177672806,-0.764188919755774,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,-0.00504900504900504,1.82293005565807,-0.00514900504900504,1.42398094848188
5/2/2007 12:00:00 AM,GOOG,468.65,471.08,465.73,465.78,3062700,465.78,-0.0068656716417911,470.5484,5.50649709553705,-0.0213143999986771,-1.2531560228358,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,-0.0068656716417911,1.81606438401628,-0.0069656716417911,1.41701527684009
5/3/2007 12:00:00 AM,GOOG,466.22,474.07,465.29,473.23,3594200,473.23,0.0159946755979219,470.3936,5.49358084734501,0.0315619791090149,0.079911447960632,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,0.0159946755979219,1.8320590596142,0.0158946755979219,1.43290995243801
5/4/2007 12:00:00 AM,GOOG,470.12,474.84,465.88,471.12,3950000,471.12,-0.00445871986137822,470.2784,5.49905664158575,0.0165862529456283,-0.300324238799577,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,-0.00445871986137822,1.82760033975282,-0.00455871986137822,1.42835123257664
5/7/2007 12:00:00 AM,GOOG,472.14,472.82,466.47,467.27,3020100,467.27,-0.0081720156223468,470.11,5.54392932570584,-0.0107391241771387,-0.983868963608323,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,-0.0081720156223468,1.81942832413047,-0.0082720156223468,1.42007921695429
5/8/2007 12:00:00 AM,GOOG,466.13,468.17,464.73,466.81,2905100,466.81,-0.000984441543433089,469.9388,5.52601502940982,-0.0140039744307679,-1.07310602096451,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,1,-0.000984441543433089,1.81844388258704,-0.00108444154343309,1.41899477541086
5/9/2007 12:00:00 AM,GOOG,466.15,471.73,463.88,469.25,3889900,469.25,0.00522696600329898,469.8135,5.25087501480017,0.00331392691457007,-0.709596017710926,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0.00512696600329898,1.42412174141415
5/10/2007 12:00:00 AM,GOOG,467.04,469.49,461.02,461.47,3686300,461.47,-0.0165796483750665,469.6383,5.72756217085878,-0.0519046273750729,-1.95720267464494,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/11/2007 12:00:00 AM,GOOG,461.83,467,461,466.74,2944100,466.74,0.0114200273040501,469.4845,5.70196538138617,-0.0145007994693636,-1.04569207302877,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/14/2007 12:00:00 AM,GOOG,465.48,467.51,460,461.78,3872700,461.78,-0.0106269014869093,469.2993,6.18478489605954,-0.0497044022041492,-1.66505386574739,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/15/2007 12:00:00 AM,GOOG,461.96,462.54,457.41,458,4119000,458,-0.00818571614188569,469.2513,6.93388521757654,-0.07653295428832,-1.92359688421,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/16/2007 12:00:00 AM,GOOG,462,473.14,459.02,472.61,6554200,472.61,0.0318995633187773,469.2911,6.85453718350114,0.0271615287671667,0.210371606630262,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/17/2007 12:00:00 AM,GOOG,472.46,475.22,470.81,470.96,4660600,470.96,-0.00349125071411954,469.3717,6.85371990811905,0.0154506528574092,-0.0253147199369083,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/18/2007 12:00:00 AM,GOOG,472.03,472.7,469.75,470.32,3695900,470.32,-0.00135892644810597,469.5129,6.3121499173378,0.0109082525045338,-0.0325562609715007,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/21/2007 12:00:00 AM,GOOG,469.53,479.2,466.72,470.6,6159300,470.6,0.000595339343425816,469.6631,5.98353906453716,0.012895552658917,0.0833118986310959,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/22/2007 12:00:00 AM,GOOG,473,479.01,473,475.86,3839000,475.86,0.0111772205694857,469.8464,5.88526402394821,0.0502284055591127,0.992648753943379,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/23/2007 12:00:00 AM,GOOG,480.82,483.41,473.75,473.97,5060200,473.97,-0.00397175639894084,469.9058,5.66312086174547,0.0368141295170273,0.733341226752466,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/24/2007 12:00:00 AM,GOOG,475.15,479.2,471.5,474.33,4173600,474.33,0.000759541743148209,470.0235,5.12091220800605,0.0393692297155194,0.948170912285665,0,0,0,0,0,0,0,0,0,0,0,0,2.89367191918638,0,0.825245248490431,0,0,1.81844388258704,0,1.42412174141415
5/25/2007 12:00:00 AM,GOOG,479.7,484.95,477.27,483.52,5348500,483.52,0.0193746969409483,470.2539,5.63627536587772,0.104595259782591,2.45197388397077,0,0,0,0,0,0,0,0,0,0,1,0.0193746969409483,2.91304661612732,0,0.825245248490431,1,0.0193746969409483,1.83781857952799,0,1.42412174141415
5/29/2007 12:00:00 AM,GOOG,485,491.8,484,487.11,5218000,487.11,0.0074247187293184,470.4491,6.84988841630205,0.130075286762003,2.42682785320089,0,0,0,0,0,0,0,0,0,0,1,0.0074247187293184,2.92047133485664,0.0074247187293184,0.83266996721975,1,0.0074247187293184,1.84524329825731,0.0073247187293184,1.43144646014347
5/30/2007 12:00:00 AM,GOOG,484.5,498.84,483,498.6,7245800,498.6,0.023588101250231,470.6025,9.27886578538335,0.211625568097221,2.87034004112386,0,0,0,0,0,0,0,0,0,0,1,0.023588101250231,2.94405943610687,0.023588101250231,0.856258068469981,1,0.023588101250231,1.86883139950754,0.023488101250231,1.4549345613937
5/31/2007 12:00:00 AM,GOOG,500.56,508.78,497.06,497.91,8924300,497.91,-0.00138387484957882,470.7097,10.8069792751088,0.206728292716777,2.25197063679526,0,0,0,0,0,0,0,0,0,0,1,-0.00138387484957882,2.94267556125729,-0.00138387484957882,0.854874193620402,1,-0.00138387484957882,1.86744752465796,-0.00148387484957882,1.45345068654413
6/1/2007 12:00:00 AM,GOOG,501,505.02,497.93,500.4,4799000,500.4,0.00500090377779107,470.8779,12.3580041290101,0.224401069089683,2.06089104147597,0,0,0,0,0,0,0,0,0,0,1,0.00500090377779107,2.94767646503509,0.00500090377779107,0.859875097398193,1,0.00500090377779107,1.87244842843575,0.00490090377779107,1.45835159032192
6/4/2007 12:00:00 AM,GOOG,497.91,510.51,497.59,507.07,7101000,507.07,0.0133293365307754,471.0936,14.2448893513281,0.271741397767308,2.12995687447522,0,0,0,0,0,0,0,0,0,0,1,0.0133293365307754,2.96100580156586,0.0133293365307754,0.873204433928968,1,0.0133293365307754,1.88577776496653,0.0132293365307754,1.47158092685269
6/5/2007 12:00:00 AM,GOOG,509.75,519,506.61,518.84,10447100,518.84,0.0232117853550793,471.3874,16.8683930145921,0.35527897925691,2.34358423862916,0,0,0,0,0,0,0,0,0,0,1,0.0232117853550793,2.98421758692094,0.0232117853550793,0.896416219284048,1,0.0232117853550793,1.90898955032161,0.0231117853550793,1.49469271220777
6/6/2007 12:00:00 AM,GOOG,516.75,520.78,515.26,518.25,7886700,518.25,-0.0011371521085499,471.5727,18.686243314549,0.351091453931603,1.94637838048926,0,0,0,0,0,0,0,0,0,0,1,-0.0011371521085499,2.98308043481239,-0.0011371521085499,0.895279067175498,1,-0.0011371521085499,1.90785239821306,-0.0012371521085499,1.49345556009922
6/7/2007 12:00:00 AM,GOOG,519.75,526.5,512.51,515.06,10630500,515.06,-0.00615533043897743,471.6733,19.8293397719004,0.328450427172738,1.55779266255618,0,0,0,0,0,0,0,0,0,0,1,-0.00615533043897743,2.97692510437341,-0.00615533043897743,0.88912373673652,1,-0.00615533043897743,1.90169706777408,-0.00625533043897743,1.48720022966024
6/8/2007 12:00:00 AM,GOOG,516.2,519.64,509.46,515.49,6358200,515.49,0.000834854191744775,471.7854,20.2492312784565,0.331502352409827,1.41333760311426,0,0,0,0,0,0,0,0,0,0,1,0.000834854191744775,2.97775995856516,0.000834854191744775,0.889958590928265,1,0.000834854191744775,1.90253192196582,0.000734854191744775,1.48793508385199
6/11/2007 12:00:00 AM,GOOG,514.02,518.25,510,511.34,4647700,511.34,-0.00805059264001248,471.926,20.3710485738952,0.302047725121649,1.09169638073999,0,0,0,0,0,0,0,0,0,0,1,-0.00805059264001248,2.96970936592515,-0.00805059264001248,0.881907998288253,1,-0.00805059264001248,1.89448132932581,-0.00815059264001248,1.47978449121198
6/12/2007 12:00:00 AM,GOOG,508.71,511.67,503.17,504.77,6419500,504.77,-0.012848593890562,472.0954,19.5895867813274,0.255417146499162,0.690137068786294,0,0,0,0,0,0,0,0,0,0,0,0,2.96970936592515,-0.012848593890562,0.869059404397691,1,-0.012848593890562,1.88163273543525,-0.012948593890562,1.46683589732141
6/13/2007 12:00:00 AM,GOOG,507.09,508.54,498.69,505.24,7034000,505.24,0.000931117142460977,472.2503,18.1656352475593,0.258752971758305,0.640082212460054,0,0,0,0,0,0,0,0,0,0,0,0,2.96970936592515,0,0.869059404397691,1,0.000931117142460977,1.88256385257771,0.000831117142460977,1.46766701446387
6/14/2007 12:00:00 AM,GOOG,505.38,505.88,501.7,502.84,4621200,502.84,-0.00475021771831216,472.4703,17.5741509939427,0.241718970435021,0.439053926568604,0,0,0,0,0,0,0,0,0,0,0,0,2.96970936592515,0,0.869059404397691,1,-0.00475021771831216,1.8778136348594,-0.00485021771831216,1.46281679674556
6/15/2007 12:00:00 AM,GOOG,508.19,509,501.23,505.89,6174100,505.89,0.00606554768912579,472.7387,16.7633175572831,0.263366347116694,0.538049820340093,0,0,0,0,0,0,0,0,0,0,0,0,2.96970936592515,0,0.869059404397691,1,0.00606554768912579,1.88387918254852,0.00596554768912579,1.46878234443469
6/18/2007 12:00:00 AM,GOOG,506.18,516,504.24,515.2,4835900,515.2,0.0184032101840322,472.9,16.009040694163,0.32944407724993,1.00477600796311,0,0,0,0,0,0,0,0,0,0,1,0.0184032101840322,2.98811257610918,0,0.869059404397691,1,0.0184032101840322,1.90228239273256,0.0183032101840322,1.48708555461872
6/19/2007 12:00:00 AM,GOOG,514.01,517.25,511.54,514.31,4355300,514.31,-0.00172748447204988,473.1622,14.8533118759491,0.323127301759212,0.87589893140709,0,0,0,0,0,0,0,0,0,0,0,0,2.98811257610918,-0.00172748447204988,0.867331919925641,1,-0.00172748447204988,1.90055490826051,-0.00182748447204988,1.48525807014667
6/20/2007 12:00:00 AM,GOOG,516.96,518.75,509.06,509.97,4338200,509.97,-0.00843849040461962,473.3035,13.6913289789752,0.292324149366276,0.508679618369762,0,0,0,0,0,0,0,0,0,0,0,0,2.98811257610918,0,0.867331919925641,1,-0.00843849040461962,1.89211641785589,-0.00853849040461962,1.47671957974205
6/21/2007 12:00:00 AM,GOOG,510.98,515.29,506.28,514.11,4409700,514.11,0.00811812459556442,473.5199,12.0553241677474,0.321707801648939,0.754645820668958,0,0,0,0,0,0,0,0,0,0,0,0,2.98811257610918,0,0.867331919925641,1,0.00811812459556442,1.90023454245145,0.00801812459556442,1.48473770433762
6/22/2007 12:00:00 AM,GOOG,516.42,524.99,516.1,524.98,7203700,524.98,0.0211433350839315,473.8265,10.4888414392077,0.398857632642309,1.66224268915223,0,0,0,0,0,0,0,0,0,0,1,0.0211433350839315,3.00925591119311,0,0.867331919925641,1,0.0211433350839315,1.92137787753538,0.0210433350839315,1.50578103942155
6/25/2007 12:00:00 AM,GOOG,528.98,534.99,523.38,527.42,7925000,527.42,0.00464779610651823,474.0857,9.76501435038165,0.416175533987647,1.8105452143354,0,0,0,0,0,0,0,0,0,0,1,0.00464779610651823,3.01390370729963,0.00464779610651823,0.871979716032159,1,0.00464779610651823,1.9260256736419,0.00454779610651823,1.51032883552807
6/26/2007 12:00:00 AM,GOOG,532.73,533.2,526.24,530.26,5689500,530.26,0.00538470289332986,474.5708,9.25547341619509,0.436332435553532,1.98396118429443,0,0,0,0,0,0,0,0,0,0,1,0.00538470289332986,3.01928841019296,0.00538470289332986,0.877364418925489,1,0.00538470289332986,1.93141037653523,0.00528470289332986,1.51561353842139
6/27/2007 12:00:00 AM,GOOG,525,527.99,519.56,526.29,6123100,526.29,-0.00748689322219294,475.0187,9.23265292318511,0.408155358364601,1.40891248790846,0,0,0,0,0,0,0,0,0,0,1,-0.00748689322219294,3.01180151697076,-0.00748689322219294,0.869877525703296,1,-0.00748689322219294,1.92392348331304,-0.00758689322219294,1.5080266451992
6/28/2007 12:00:00 AM,GOOG,524.88,529.5,523.8,525.01,4168400,525.01,-0.00243211917383947,475.5972,8.83808391951674,0.39907055765885,1.17367068410539,0,0,0,0,0,0,0,0,0,0,1,-0.00243211917383947,3.00936939779693,-0.00243211917383947,0.867445406529456,1,-0.00243211917383947,1.9214913641392,-0.00253211917383947,1.50549452602536
6/29/2007 12:00:00 AM,GOOG,526.02,527.4,519.46,522.7,3880600,522.7,-0.00439991619207243,476.1094,8.34006853436436,0.382675331385191,0.833086679248676,0,0,0,0,0,0,0,0,0,0,0,0,3.00936939779693,-0.00439991619207243,0.863045490337384,1,-0.00439991619207243,1.91709144794713,-0.00449991619207243,1.50099460983329
7/2/2007 12:00:00 AM,GOOG,525.49,531.85,524.2,530.38,3487600,530.38,0.0146929405012434,476.7131,8.68456457412264,0.437184135619696,1.55016407386896,0,0,0,0,0,0,0,0,0,0,1,0.0146929405012434,3.02406233829817,0,0.863045490337384,1,0.0146929405012434,1.93178438844837,0.0145929405012434,1.51558755033453
7/3/2007 12:00:00 AM,GOOG,531.06,534.4,527.5,534.34,1871800,534.34,0.00746634488479965,477.3462,9.51687303521598,0.465290237803114,1.74926154193694,0,0,0,0,0,0,0,0,0,0,1,0.00746634488479965,3.03152868318297,0.00746634488479965,0.870511835222184,1,0.00746634488479965,1.93925073333317,0.00736634488479965,1.52295389521933
7/5/2007 12:00:00 AM,GOOG,535.56,544.4,532.15,541.63,4942900,541.63,0.01364299883969,478.1436,10.9212695786949,0.517031016822587,2.08478509169086,0,0,0,0,0,0,0,0,0,0,1,0.01364299883969,3.04517168202266,0.01364299883969,0.884154834061874,1,0.01364299883969,1.95289373217286,0.01354299883969,1.53649689405902
7/6/2007 12:00:00 AM,GOOG,541.25,543.87,538.73,539.4,2747000,539.4,-0.00411720177981282,478.9547,11.7964429406762,0.501203590593036,1.63790899486963,0,0,0,0,0,0,0,0,0,0,1,-0.00411720177981282,3.04105448024285,-0.00411720177981282,0.880037632282061,1,-0.00411720177981282,1.94877653039305,-0.00421720177981282,1.53227969227921
7/9/2007 12:00:00 AM,GOOG,543,548.74,540.26,542.56,3729800,542.56,0.00585836114200958,479.7893,12.7561946148776,0.523631692335358,1.65629332554697,0,0,0,0,0,0,0,0,0,0,1,0.00585836114200958,3.04691284138486,0.00585836114200958,0.88589599342407,1,0.00585836114200958,1.95463489153506,0.00575836114200958,1.53803805342122
7/10/2007 12:00:00 AM,GOOG,543.79,547,541.65,543.34,3856000,543.34,0.00143762901798895,480.5634,13.4136645175535,0.529167742765426,1.5139785234247,0,0,0,0,0,0,0,0,0,0,1,0.00143762901798895,3.04835047040284,0.00143762901798895,0.887333622442059,1,0.00143762901798895,1.95607252055304,0.00133762901798895,1.53937568243921
7/11/2007 12:00:00 AM,GOOG,543.61,546.5,540.01,544.47,3309300,544.47,0.00207972908307873,481.3934,13.5061082087834,0.537187918388472,1.44031127985108,0,0,0,0,0,0,0,0,0,0,1,0.00207972908307873,3.05043019948592,0.00207972908307873,0.889413351525138,1,0.00207972908307873,1.95815224963612,0.00197972908307873,1.54135541152229
7/12/2007 12:00:00 AM,GOOG,545.86,547.32,540.22,545.33,3441600,545.33,0.00157951769610817,482.1473,13.3909082569992,0.543291768862649,1.36723362214287,0,0,0,0,0,0,0,0,0,0,1,0.00157951769610817,3.05200971718203,0.00157951769610817,0.890992869221246,1,0.00157951769610817,1.95973176733223,0.00147951769610817,1.5428349292184
7/13/2007 12:00:00 AM,GOOG,547.91,552.67,547.25,552.16,5237100,552.16,0.0125245264335355,482.9479,13.2438430084163,0.591767697628491,1.71192757159624,0,0,0,0,0,0,0,0,0,0,1,0.0125245264335355,3.06453424361557,0.0125245264335355,0.903517395654782,1,0.0125245264335355,1.97225629376577,0.0124245264335355,1.55525945565193
7/16/2007 12:00:00 AM,GOOG,550.3,558.58,549.31,552.99,6599500,552.99,0.00150318748188938,483.7192,13.0125307522767,0.597658623086127,1.6251642668587,0,0,0,0,0,0,0,0,0,0,1,0.00150318748188938,3.06603743109746,0.00150318748188938,0.905020583136671,1,0.00150318748188938,1.97375948124766,0.00140318748188938,1.55666264313382
7/17/2007 12:00:00 AM,GOOG,555.04,557.73,552.38,555,4328600,555,0.00363478543915802,484.5107,13.371785250649,0.611924599194377,1.58299730389199,0,0,0,0,0,0,0,0,0,0,1,0.00363478543915802,3.06967221653661,0.00363478543915802,0.908655368575829,1,0.00363478543915802,1.97739426668681,0.00353478543915802,1.56019742857298
7/18/2007 12:00:00 AM,GOOG,553.89,554.5,543.81,549.5,6080000,549.5,-0.00990990990990991,485.2995,12.9771335736931,0.572888346161853,1.07173128187521,0,0,0,0,0,0,0,0,0,0,1,-0.00990990990990991,3.0597623066267,-0.00990990990990991,0.898745458665919,1,-0.00990990990990991,1.9674843567769,-0.0100099099099099,1.55018751866307
7/19/2007 12:00:00 AM,GOOG,553.46,553.52,542.24,548.59,11127200,548.59,-0.00165605095541395,486.1361,11.7822342175791,0.566429620660108,0.939295535602919,0,0,0,0,0,0,0,0,0,0,0,0,3.0597623066267,-0.00165605095541395,0.897089407710505,1,-0.00165605095541395,1.96582830582149,-0.00175605095541395,1.54843146770765
7/20/2007 12:00:00 AM,GOOG,511.9,523.18,509.5,520.12,17772300,520.12,-0.0518966805811262,486.8496,11.2167394995158,0.364363779962661,-1.57831070256771,0,0,0,0,0,0,0,0,0,0,0,0,3.0597623066267,0,0.897089407710505,1,-0.0518966805811262,1.91393162524036,-0.0519966805811262,1.49643478712653
